pair_id,child_id_1,child_id_2,ei_id_1,ei_id_2,assigned,driving_distance,driving_time
2164,65e5e1d638f826f292672019,NULL,65d75ce1e09e67e025e8cd35,NULL,0,17.7858,23.3096
2165,65e5e28638f826f29267201a,NULL,65d75ce1e09e67e025e8cd35,NULL,0,21.1284,25.1203
2166,65e5e2dc38f826f29267201b,NULL,65d75ce1e09e67e025e8cd35,NULL,0,20.9597,26.9144
2167,65e5e58338f826f29267201d,NULL,65d75ce1e09e67e025e8cd35,NULL,0,8.6934,14.0776
2168,65e5e69338f826f29267201f,NULL,65d75ce1e09e67e025e8cd35,NULL,0,4.19256,8.00734
2169,65d76829e09e67e025e8cd47,NULL,65d75ce1e09e67e025e8cd35,NULL,0,66.8034,78.3031
2170,65e5e6f638f826f292672020,NULL,65d75ce1e09e67e025e8cd35,NULL,0,7.6381,15.8524
2171,65e5e76038f826f292672021,NULL,65d75ce1e09e67e025e8cd35,NULL,0,1.91538,4.56963
2172,65e5fcaa38f826f292672022,NULL,65d75ce1e09e67e025e8cd35,NULL,0,4.42715,7.10552
2173,65e5fd0e38f826f292672023,NULL,65d75ce1e09e67e025e8cd35,NULL,0,5.24967,9.12649
2174,65e5fd6538f826f292672024,NULL,65d75ce1e09e67e025e8cd35,NULL,0,9.44552,15.2209
2175,65e5ff2d38f826f292672026,NULL,65d75ce1e09e67e025e8cd35,NULL,0,6.53005,10.3271
2176,65e5ff9838f826f292672027,NULL,65d75ce1e09e67e025e8cd35,NULL,0,4.87681,10.8781
2177,65e5ffef38f826f292672028,NULL,65d75ce1e09e67e025e8cd35,NULL,0,10.3796,15.4936
2178,65e6004638f826f292672029,NULL,65d75ce1e09e67e025e8cd35,NULL,0,8.53489,12.4189
2179,65e6009738f826f29267202a,NULL,65d75ce1e09e67e025e8cd35,NULL,0,8.2428,16.0815
2180,65d76956e09e67e025e8cd48,NULL,65d75ce1e09e67e025e8cd35,NULL,0,35.096,48.6727
2181,65e601b138f826f29267202b,NULL,65d75ce1e09e67e025e8cd35,NULL,0,7.67885,14.0643
2182,65e6021338f826f29267202c,NULL,65d75ce1e09e67e025e8cd35,NULL,0,3.54051,6.36849
2183,65e6027b38f826f29267202d,NULL,65d75ce1e09e67e025e8cd35,NULL,0,9.58578,15.222
2184,65e602f838f826f29267202e,NULL,65d75ce1e09e67e025e8cd35,NULL,0,4.26926,8.9269
2185,65e6038938f826f29267202f,NULL,65d75ce1e09e67e025e8cd35,NULL,0,8.65303,13.8412
2186,65e603f238f826f292672030,NULL,65d75ce1e09e67e025e8cd35,NULL,0,8.33513,12.2238
2187,65e6044938f826f292672031,NULL,65d75ce1e09e67e025e8cd35,NULL,0,5.44063,12.7616
2188,65e6049b38f826f292672032,NULL,65d75ce1e09e67e025e8cd35,NULL,0,4.94934,10.8244
2189,65ef076606e0a866af56d202,NULL,65d75ce1e09e67e025e8cd35,NULL,0,72.2921,89.234
2190,65d769fde09e67e025e8cd49,NULL,65d75ce1e09e67e025e8cd35,NULL,0,45.4059,56.4666
2191,65d76b1ee09e67e025e8cd4a,NULL,65d75ce1e09e67e025e8cd35,NULL,0,32.6505,42.4105
2192,65d76bb7e09e67e025e8cd4b,NULL,65d75ce1e09e67e025e8cd35,NULL,0,34.6372,44.4114
2193,65d76c25e09e67e025e8cd4c,NULL,65d75ce1e09e67e025e8cd35,NULL,0,40.9599,49.8558
2194,65d76ca3e09e67e025e8cd4d,NULL,65d75ce1e09e67e025e8cd35,NULL,0,38.7905,44.3248
2195,65d76d38e09e67e025e8cd4e,NULL,65d75ce1e09e67e025e8cd35,NULL,0,48.286,60.2632
2196,65d76dcae09e67e025e8cd4f,NULL,65d75ce1e09e67e025e8cd35,NULL,0,49.106,53.1865
2197,65d76e6de09e67e025e8cd50,NULL,65d75ce1e09e67e025e8cd35,NULL,0,39.2947,46.2834
2198,65d76f01e09e67e025e8cd51,NULL,65d75ce1e09e67e025e8cd35,NULL,0,34.8751,46.9742
2199,65d76f7ae09e67e025e8cd52,NULL,65d75ce1e09e67e025e8cd35,NULL,0,44.8943,45.4783
2200,65d76ff5e09e67e025e8cd53,NULL,65d75ce1e09e67e025e8cd35,NULL,0,32.774,43.1432
2201,65d77069e09e67e025e8cd54,NULL,65d75ce1e09e67e025e8cd35,NULL,0,33.4112,44.7794
2202,65d770fde09e67e025e8cd55,NULL,65d75ce1e09e67e025e8cd35,NULL,0,41.5916,40.562
2203,65d771a3e09e67e025e8cd5a,NULL,65d75ce1e09e67e025e8cd35,NULL,0,21.4719,31.5168
2204,65d7725be09e67e025e8cd5b,NULL,65d75ce1e09e67e025e8cd35,NULL,0,23.078,32.0982
2205,65d772ffe09e67e025e8cd5c,NULL,65d75ce1e09e67e025e8cd35,NULL,0,35.5114,38.7124
2206,65d773a1e09e67e025e8cd5d,NULL,65d75ce1e09e67e025e8cd35,NULL,0,25.528,34.3531
2207,65d77c78e09e67e025e8cd5e,NULL,65d75ce1e09e67e025e8cd35,NULL,0,18.6483,23.2431
2208,65d77d33e09e67e025e8cd5f,NULL,65d75ce1e09e67e025e8cd35,NULL,0,12.1567,15.7546
2209,65d77ed6e09e67e025e8cd60,NULL,65d75ce1e09e67e025e8cd35,NULL,0,29.6546,39.9051
2210,65d77f4de09e67e025e8cd61,NULL,65d75ce1e09e67e025e8cd35,NULL,0,18.4324,26.6905
2211,65d77fdce09e67e025e8cd62,NULL,65d75ce1e09e67e025e8cd35,NULL,0,11.7223,19.4019
2212,65d78068e09e67e025e8cd63,NULL,65d75ce1e09e67e025e8cd35,NULL,0,11.7223,19.4019
2213,65d780cee09e67e025e8cd64,NULL,65d75ce1e09e67e025e8cd35,NULL,0,24.7936,33.3657
2214,65d78173e09e67e025e8cd65,NULL,65d75ce1e09e67e025e8cd35,NULL,0,24.7936,33.3657
2215,65d78213e09e67e025e8cd66,NULL,65d75ce1e09e67e025e8cd35,NULL,0,21.4805,30.9315
2216,65d782a0e09e67e025e8cd67,NULL,65d75ce1e09e67e025e8cd35,NULL,0,17.6193,22.8019
2217,65d7830de09e67e025e8cd68,NULL,65d75ce1e09e67e025e8cd35,NULL,0,21.7838,28.534
2218,65d78390e09e67e025e8cd69,NULL,65d75ce1e09e67e025e8cd35,NULL,0,26.5353,40.3542
2219,65d7842ee09e67e025e8cd6a,NULL,65d75ce1e09e67e025e8cd35,NULL,0,19.9125,24.9972
2220,65d78493e09e67e025e8cd6b,NULL,65d75ce1e09e67e025e8cd35,NULL,0,19.9125,24.9972
2221,65d7852de09e67e025e8cd6c,NULL,65d75ce1e09e67e025e8cd35,NULL,0,21.6195,26.1245
2222,65d785dee09e67e025e8cd6d,NULL,65d75ce1e09e67e025e8cd35,NULL,0,65.7213,75.9272
2223,65d7864fe09e67e025e8cd6e,NULL,65d75ce1e09e67e025e8cd35,NULL,0,66.6802,77.2795
2224,65d786e0e09e67e025e8cd6f,NULL,65d75ce1e09e67e025e8cd35,NULL,0,65.1485,76.1199
2225,65d78775e09e67e025e8cd70,NULL,65d75ce1e09e67e025e8cd35,NULL,0,65.4245,76.6976
2226,65d787f5e09e67e025e8cd71,NULL,65d75ce1e09e67e025e8cd35,NULL,0,70.869,86.371
2227,65d7886ae09e67e025e8cd72,NULL,65d75ce1e09e67e025e8cd35,NULL,0,70.869,86.371
2228,65d788d6e09e67e025e8cd73,NULL,65d75ce1e09e67e025e8cd35,NULL,0,56.4903,73.0266
2229,65d89f0de09e67e025e8cd74,NULL,65d75ce1e09e67e025e8cd35,NULL,0,43.4696,59.4122
2230,65d8b217e09e67e025e8cd75,NULL,65d75ce1e09e67e025e8cd35,NULL,0,53.6534,68.8229
2231,65d8b2bce09e67e025e8cd76,NULL,65d75ce1e09e67e025e8cd35,NULL,0,10.0012,19.0573
2232,65d8b327e09e67e025e8cd77,NULL,65d75ce1e09e67e025e8cd35,NULL,0,9.65189,15.5825
2233,65d8b3f9e09e67e025e8cd78,NULL,65d75ce1e09e67e025e8cd35,NULL,0,11.057,19.4306
2234,65d8b4e2e09e67e025e8cd79,NULL,65d75ce1e09e67e025e8cd35,NULL,0,4.44293,9.65308
2235,NULL,NULL,65d75ce1e09e67e025e8cd35,65d75d08e09e67e025e8cd36,0,3.5595,7.59203
2236,65d8b5cae09e67e025e8cd7a,NULL,65d75ce1e09e67e025e8cd35,NULL,0,26.5006,30.6365
2237,65d8b679e09e67e025e8cd7b,NULL,65d75ce1e09e67e025e8cd35,NULL,0,5.91083,11.4446
2238,65d8b6f8e09e67e025e8cd7c,NULL,65d75ce1e09e67e025e8cd35,NULL,0,5.91083,11.4446
2239,65d8b770e09e67e025e8cd7d,NULL,65d75ce1e09e67e025e8cd35,NULL,0,7.81308,16.0355
2240,65d8b7d1e09e67e025e8cd7e,NULL,65d75ce1e09e67e025e8cd35,NULL,0,7.81308,16.0355
2241,65d8b845e09e67e025e8cd7f,NULL,65d75ce1e09e67e025e8cd35,NULL,0,8.61403,14.9937
2242,65d8b8b7e09e67e025e8cd80,NULL,65d75ce1e09e67e025e8cd35,NULL,0,8.61403,14.9937
2243,65d8b9c0e09e67e025e8cd82,NULL,65d75ce1e09e67e025e8cd35,NULL,0,8.61403,14.9937
2244,65e5e60a38f826f29267201e,NULL,65d75ce1e09e67e025e8cd35,NULL,0,8.61403,14.9937
2245,65d8baa4e09e67e025e8cd84,NULL,65d75ce1e09e67e025e8cd35,NULL,0,11.5361,19.2635
2246,65d8bb48e09e67e025e8cd85,NULL,65d75ce1e09e67e025e8cd35,NULL,0,12.2449,21.386
2247,NULL,NULL,65d75ce1e09e67e025e8cd35,65d75d4ce09e67e025e8cd37,0,20.6002,27.236
2248,65d8c331e09e67e025e8cd93,NULL,65d75ce1e09e67e025e8cd35,NULL,0,43.3915,47.263
2249,65d8c3ace09e67e025e8cd94,NULL,65d75ce1e09e67e025e8cd35,NULL,0,46.308,50.1864
2250,NULL,NULL,65d75ce1e09e67e025e8cd35,65d75d80e09e67e025e8cd38,0,22.3433,25.8347
2251,65d8cacce09e67e025e8cd9d,NULL,65d75ce1e09e67e025e8cd35,NULL,0,18.9129,20.9313
2252,65d8cb39e09e67e025e8cd9e,NULL,65d75ce1e09e67e025e8cd35,NULL,0,26.6303,35.6976
2253,NULL,NULL,65d75ce1e09e67e025e8cd35,65d75da9e09e67e025e8cd39,0,22.6044,26.1703
2254,65d8cf94e09e67e025e8cda7,NULL,65d75ce1e09e67e025e8cd35,NULL,0,27.7034,39.3208
2255,65d8cff4e09e67e025e8cda8,NULL,65d75ce1e09e67e025e8cd35,NULL,0,41.4983,51.2343
2256,65d8d05fe09e67e025e8cda9,NULL,65d75d08e09e67e025e8cd36,NULL,0,39.2763,49.0531
2257,65d8d732e09e67e025e8cdb6,NULL,65d75d08e09e67e025e8cd36,NULL,0,22.1798,29.3601
2258,65d8d7c4e09e67e025e8cdb7,NULL,65d75d08e09e67e025e8cd36,NULL,0,22.1798,29.3601
2259,NULL,NULL,65d75d08e09e67e025e8cd36,65d75dd5e09e67e025e8cd3a,0,16.3104,20.1261
2260,65d8bec4e09e67e025e8cd8b,NULL,65d75d08e09e67e025e8cd36,NULL,0,33.8717,43.622
2261,65d8bf9ce09e67e025e8cd8c,NULL,65d75d08e09e67e025e8cd36,NULL,0,33.8717,43.622
2262,65e5cc1b38f826f292671fed,NULL,65d75d08e09e67e025e8cd36,NULL,0,19.3283,26.4965
2263,65d8d0bee09e67e025e8cdaa,NULL,65d75d08e09e67e025e8cd36,NULL,0,19.6922,29.8307
2264,65d8d17be09e67e025e8cdab,NULL,65d75d08e09e67e025e8cd36,NULL,0,21.313,27.2011
2265,65d8d1dae09e67e025e8cdac,NULL,65d75d08e09e67e025e8cd36,NULL,0,20.0293,23.7203
2266,65e5d9ad38f826f292672007,NULL,65d75d08e09e67e025e8cd36,NULL,0,66.7056,80.0561
2267,65d8d255e09e67e025e8cdad,NULL,65d75d08e09e67e025e8cd36,NULL,0,14.605,20.9787
2268,65d8d8fee09e67e025e8cdba,NULL,65d75d08e09e67e025e8cd36,NULL,0,14.605,20.9787
2269,65e5da5138f826f292672008,NULL,65d75d08e09e67e025e8cd36,NULL,0,28.2,35.5185
2270,65d8d32ae09e67e025e8cdae,NULL,65d75d08e09e67e025e8cd36,NULL,0,55.3827,63.5236
2271,65d8d3f8e09e67e025e8cdaf,NULL,65d75d08e09e67e025e8cd36,NULL,0,22.4487,30.5336
2272,65d8d451e09e67e025e8cdb0,NULL,65d75d08e09e67e025e8cd36,NULL,0,14.9577,21.1028
2273,65d8cbcee09e67e025e8cd9f,NULL,65d75d08e09e67e025e8cd36,NULL,0,24.232,33.551
2274,65e5d77e38f826f292672002,NULL,65d75d08e09e67e025e8cd36,NULL,0,8.77863,12.4991
2275,65d8d4b3e09e67e025e8cdb1,NULL,65d75d08e09e67e025e8cd36,NULL,0,20.4718,27.8083
2276,65d8cc36e09e67e025e8cda0,NULL,65d75d08e09e67e025e8cd36,NULL,0,21.4564,25.0083
2277,65e5d81138f826f292672003,NULL,65d75d08e09e67e025e8cd36,NULL,0,18.1417,24.251
2278,65d8d56ae09e67e025e8cdb2,NULL,65d75d08e09e67e025e8cd36,NULL,0,17.2097,22.6811
2279,65d8d6d9e09e67e025e8cdb5,NULL,65d75d08e09e67e025e8cd36,NULL,0,19.3546,23.6797
2280,NULL,NULL,65d75d08e09e67e025e8cd36,65d75dfae09e67e025e8cd3b,0,6.51172,12.4379
2281,65d76430e09e67e025e8cd43,NULL,65d75d08e09e67e025e8cd36,NULL,0,23.8201,31.3947
2282,65d8d5dbe09e67e025e8cdb3,NULL,65d75d08e09e67e025e8cd36,NULL,0,12.1853,15.1217
2283,NULL,NULL,65d75d08e09e67e025e8cd36,65d75e28e09e67e025e8cd3c,0,13.7683,25.0524
2284,65d8d66de09e67e025e8cdb4,NULL,65d75d08e09e67e025e8cd36,NULL,0,19.5898,26.8189
2285,65d8d81ee09e67e025e8cdb8,NULL,65d75d08e09e67e025e8cd36,NULL,0,21.2592,29.6585
2286,65d8d897e09e67e025e8cdb9,NULL,65d75d08e09e67e025e8cd36,NULL,0,19.7821,28.2463
2287,65d766f6e09e67e025e8cd45,NULL,65d75d08e09e67e025e8cd36,NULL,0,46.4911,60.1374
2288,65d8d962e09e67e025e8cdbb,NULL,65d75d08e09e67e025e8cd36,NULL,0,21.4832,27.5231
2289,65d764dde09e67e025e8cd44,NULL,65d75d08e09e67e025e8cd36,NULL,0,17.0941,19.2859
2290,65d8d9bce09e67e025e8cdbc,NULL,65d75d08e09e67e025e8cd36,NULL,0,4.07567,8.80901
2291,65d8c44ee09e67e025e8cd95,NULL,65d75d08e09e67e025e8cd36,NULL,0,31.7697,39.6368
2292,65e5dc4f38f826f29267200d,NULL,65d75d08e09e67e025e8cd36,NULL,0,5.89691,11.5201
2293,65d8da66e09e67e025e8cdbd,NULL,65d75d08e09e67e025e8cd36,NULL,0,18.1992,24.823
2294,65d8c4cde09e67e025e8cd96,NULL,65d75d08e09e67e025e8cd36,NULL,0,17.2673,24.4307
2295,65e5dcbc38f826f29267200e,NULL,65d75d08e09e67e025e8cd36,NULL,0,14.2935,20.6878
2296,65d8dabde09e67e025e8cdbe,NULL,65d75d08e09e67e025e8cd36,NULL,0,18.7324,22.3019
2297,65d8c149e09e67e025e8cd8f,NULL,65d75d08e09e67e025e8cd36,NULL,0,47.0698,56.2806
2298,65d8db3ce09e67e025e8cdbf,NULL,65d75d08e09e67e025e8cd36,NULL,0,18.7083,27.5209
2299,65d8c1c1e09e67e025e8cd90,NULL,65d75d08e09e67e025e8cd36,NULL,0,18.656,24.3483
2300,65d8db8fe09e67e025e8cdc0,NULL,65d75d08e09e67e025e8cd36,NULL,0,43.3304,60.4919
2301,65e5cc7f38f826f292671fee,NULL,65d75d08e09e67e025e8cd36,NULL,0,43.3304,60.4919
2302,65d8c240e09e67e025e8cd91,NULL,65d75d08e09e67e025e8cd36,NULL,0,23.8365,33.2186
2303,65e5c8f938f826f292671fe9,NULL,65d75d08e09e67e025e8cd36,NULL,0,31.5846,40.097
2304,65d8c2bde09e67e025e8cd92,NULL,65d75d08e09e67e025e8cd36,NULL,0,18.4907,24.1817
2305,65e5ca5838f826f292671fea,NULL,65d75d08e09e67e025e8cd36,NULL,0,18.5605,24.1716
2306,65d8bd34e09e67e025e8cd88,NULL,65d75d08e09e67e025e8cd36,NULL,0,13.4738,17.5537
2307,65e5cae438f826f292671feb,NULL,65d75d08e09e67e025e8cd36,NULL,0,43.8066,57.0791
2308,65d8bdb5e09e67e025e8cd89,NULL,65d75d08e09e67e025e8cd36,NULL,0,19.7467,31.9895
2309,65e5cb8538f826f292671fec,NULL,65d75d08e09e67e025e8cd36,NULL,0,10.1267,13.3838
2310,65d8c087e09e67e025e8cd8e,NULL,65d75d08e09e67e025e8cd36,NULL,0,43.3011,46.6304
2311,65e5cd3c38f826f292671fef,NULL,65d75d08e09e67e025e8cd36,NULL,0,20.2636,24.0087
2312,65e5cdba38f826f292671ff0,NULL,65d75d08e09e67e025e8cd36,NULL,0,19.4092,23.7838
2313,65e5ce6238f826f292671ff1,NULL,65d75d08e09e67e025e8cd36,NULL,0,41.4525,53.8943
2314,65e5cef438f826f292671ff2,NULL,65d75d08e09e67e025e8cd36,NULL,0,47.5508,60.4377
2315,65e5cfc338f826f292671ff3,NULL,65d75d08e09e67e025e8cd36,NULL,0,36.476,42.5937
2316,65e5d02938f826f292671ff4,NULL,65d75d08e09e67e025e8cd36,NULL,0,33.2625,42.6565
2317,65e5d0cf38f826f292671ff5,NULL,65d75d08e09e67e025e8cd36,NULL,0,48.729,60.9392
2318,65d8bc1ee09e67e025e8cd86,NULL,65d75d08e09e67e025e8cd36,NULL,0,40.1649,48.4276
2319,65d8be2ae09e67e025e8cd8a,NULL,65d75d08e09e67e025e8cd36,NULL,0,40.1649,48.4276
2320,65d8c01ee09e67e025e8cd8d,NULL,65d75d08e09e67e025e8cd36,NULL,0,40.1649,48.4276
2321,65e5d15e38f826f292671ff6,NULL,65d75d08e09e67e025e8cd36,NULL,0,26.1274,34.8833
2322,65e5d23538f826f292671ff7,NULL,65d75d08e09e67e025e8cd36,NULL,0,26.1274,34.8833
2323,65d8bcaae09e67e025e8cd87,NULL,65d75d08e09e67e025e8cd36,NULL,0,17.815,25.5576
2324,65e5d29138f826f292671ff8,NULL,65d75d08e09e67e025e8cd36,NULL,0,27.8711,34.6184
2325,65e5d32138f826f292671ff9,NULL,65d75d08e09e67e025e8cd36,NULL,0,40.9576,48.1793
2326,65e5d38f38f826f292671ffa,NULL,65d75d08e09e67e025e8cd36,NULL,0,30.8067,41.5017
2327,65d8b945e09e67e025e8cd81,NULL,65d75d08e09e67e025e8cd36,NULL,0,0.617089,3.41901
2328,65e5d41e38f826f292671ffb,NULL,65d75d08e09e67e025e8cd36,NULL,0,3.8042,8.07524
2329,65d8ba3ae09e67e025e8cd83,NULL,65d75d08e09e67e025e8cd36,NULL,0,17.4593,24.064
2330,65e5d4d238f826f292671ffc,NULL,65d75d08e09e67e025e8cd36,NULL,0,12.9354,24.0888
2331,65d8cddbe09e67e025e8cda3,NULL,65d75d08e09e67e025e8cd36,NULL,0,22.5646,32.132
2332,65e5d5d038f826f292671ffe,NULL,65d75d08e09e67e025e8cd36,NULL,0,27.813,35.8812
2333,65d8ce46e09e67e025e8cda4,NULL,65d75d08e09e67e025e8cd36,NULL,0,19.0612,31.1721
2334,65e5d62e38f826f292671fff,NULL,65d75d08e09e67e025e8cd36,NULL,0,19.0972,26.3586
2335,65d8ceb4e09e67e025e8cda5,NULL,65d75d08e09e67e025e8cd36,NULL,0,29.4598,36.9173
2336,65e5d6b638f826f292672000,NULL,65d75d08e09e67e025e8cd36,NULL,0,27.0311,34.5029
2337,65d8cf15e09e67e025e8cda6,NULL,65d75d08e09e67e025e8cd36,NULL,0,39.1336,49.9192
2338,65e5d71c38f826f292672001,NULL,65d75d08e09e67e025e8cd36,NULL,0,13.379,24.1124
2339,65d8ccefe09e67e025e8cda1,NULL,65d75d08e09e67e025e8cd36,NULL,0,25.8155,34.5051
2340,65e5d87138f826f292672004,NULL,65d75d08e09e67e025e8cd36,NULL,0,44.1582,54.61
2341,65e5d8f938f826f292672005,NULL,65d75d08e09e67e025e8cd36,NULL,0,44.1582,54.61
2342,65d8cd61e09e67e025e8cda2,NULL,65d75d08e09e67e025e8cd36,NULL,0,21.0524,30.8019
2343,65e5d95538f826f292672006,NULL,65d75d08e09e67e025e8cd36,NULL,0,25.7335,30.927
2344,65d8c627e09e67e025e8cd99,NULL,65d75d08e09e67e025e8cd36,NULL,0,18.3543,24.3896
2345,65e5daec38f826f292672009,NULL,65d75d08e09e67e025e8cd36,NULL,0,18.6747,22.131
2346,65d8c6f1e09e67e025e8cd9a,NULL,65d75d08e09e67e025e8cd36,NULL,0,20.6905,27.7134
2347,65e5db4d38f826f29267200a,NULL,65d75d08e09e67e025e8cd36,NULL,0,20.3806,24.4111
2348,65d8c9a4e09e67e025e8cd9b,NULL,65d75d08e09e67e025e8cd36,NULL,0,17.8995,26.5581
2349,65e5db9f38f826f29267200b,NULL,65d75d08e09e67e025e8cd36,NULL,0,18.0917,25.4954
2350,65d8ca17e09e67e025e8cd9c,NULL,65d75d08e09e67e025e8cd36,NULL,0,17.4953,19.9025
2351,65e5dbff38f826f29267200c,NULL,65d75d08e09e67e025e8cd36,NULL,0,6.85082,14.5739
2352,65d8c532e09e67e025e8cd97,NULL,65d75d08e09e67e025e8cd36,NULL,0,42.7355,45.888
2353,65e5dd2b38f826f29267200f,NULL,65d75d08e09e67e025e8cd36,NULL,0,6.74193,12.611
2354,65d8c590e09e67e025e8cd98,NULL,65d75d08e09e67e025e8cd36,NULL,0,17.8936,25.0892
2356,65e5dd8a38f826f292672010,NULL,65d75d08e09e67e025e8cd36,NULL,0,18.5113,22.2771
2357,65e5dded38f826f292672011,NULL,65d75d08e09e67e025e8cd36,NULL,0,24.4042,31.4895
2358,65e5dec738f826f292672012,NULL,65d75d08e09e67e025e8cd36,NULL,0,18.0859,21.6836
2359,65d76799e09e67e025e8cd46,NULL,65d75d08e09e67e025e8cd36,NULL,0,25.9667,31.2881
2360,65e5df2638f826f292672013,NULL,65d75d08e09e67e025e8cd36,NULL,0,20.228,23.5065
2361,65e5df8638f826f292672014,NULL,65d75d08e09e67e025e8cd36,NULL,0,18.9751,23.5113
2362,65e5e03138f826f292672016,NULL,65d75d08e09e67e025e8cd36,NULL,0,5.8297,11.1766
2363,65e5e0b738f826f292672017,NULL,65d75d08e09e67e025e8cd36,NULL,0,16.8291,21.1074
2364,65e5e11438f826f292672018,NULL,65d75d08e09e67e025e8cd36,NULL,0,18.922,24.8221
2365,65e5e1d638f826f292672019,NULL,65d75d08e09e67e025e8cd36,NULL,0,15.0756,19.9179
2366,65e5e28638f826f29267201a,NULL,65d75d08e09e67e025e8cd36,NULL,0,18.4181,21.7285
2367,65e5e2dc38f826f29267201b,NULL,65d75d08e09e67e025e8cd36,NULL,0,18.2495,23.5226
2368,65e5e58338f826f29267201d,NULL,65d75d08e09e67e025e8cd36,NULL,0,5.98312,10.6859
2369,65e5e69338f826f29267201f,NULL,65d75d08e09e67e025e8cd36,NULL,0,5.57701,8.27054
2370,65d76829e09e67e025e8cd47,NULL,65d75d08e09e67e025e8cd36,NULL,0,64.0931,74.9114
2371,65e5e6f638f826f292672020,NULL,65d75d08e09e67e025e8cd36,NULL,0,13.9132,20.3102
2372,65e5e76038f826f292672021,NULL,65d75d08e09e67e025e8cd36,NULL,0,4.85925,10.2666
2373,65e5fcaa38f826f292672022,NULL,65d75d08e09e67e025e8cd36,NULL,0,7.37101,12.8025
2374,65e5fd0e38f826f292672023,NULL,65d75d08e09e67e025e8cd36,NULL,0,8.19353,14.8235
2375,65e5fd6538f826f292672024,NULL,65d75d08e09e67e025e8cd36,NULL,0,6.73524,11.8292
2376,65e5ff2d38f826f292672026,NULL,65d75d08e09e67e025e8cd36,NULL,0,9.47391,16.0241
2377,65e5ff9838f826f292672027,NULL,65d75d08e09e67e025e8cd36,NULL,0,12.2889,15.1895
2378,65e5ffef38f826f292672028,NULL,65d75d08e09e67e025e8cd36,NULL,0,13.944,18.3262
2379,65e6004638f826f292672029,NULL,65d75d08e09e67e025e8cd36,NULL,0,12.0993,15.2516
2380,65e6009738f826f29267202a,NULL,65d75d08e09e67e025e8cd36,NULL,0,8.22358,15.8182
2381,65d76956e09e67e025e8cd48,NULL,65d75d08e09e67e025e8cd36,NULL,0,40.6118,51.6863
2382,65e601b138f826f29267202b,NULL,65d75d08e09e67e025e8cd36,NULL,0,14.0571,19.7503
2383,65e6021338f826f29267202c,NULL,65d75d08e09e67e025e8cd36,NULL,0,1.27378,4.68485
2384,65e6027b38f826f29267202d,NULL,65d75d08e09e67e025e8cd36,NULL,0,13.1502,18.0547
2385,65e602f838f826f29267202e,NULL,65d75d08e09e67e025e8cd36,NULL,0,7.21313,14.6239
2386,65e6038938f826f29267202f,NULL,65d75d08e09e67e025e8cd36,NULL,0,11.5969,19.5381
2387,65e603f238f826f292672030,NULL,65d75d08e09e67e025e8cd36,NULL,0,11.8995,15.0564
2388,65e6044938f826f292672031,NULL,65d75d08e09e67e025e8cd36,NULL,0,12.9646,17.0836
2389,65e6049b38f826f292672032,NULL,65d75d08e09e67e025e8cd36,NULL,0,12.8674,16.2606
2390,65ef076606e0a866af56d202,NULL,65d75d08e09e67e025e8cd36,NULL,0,69.5819,85.8423
2391,65d769fde09e67e025e8cd49,NULL,65d75d08e09e67e025e8cd36,NULL,0,42.6464,53.0051
2392,65d76b1ee09e67e025e8cd4a,NULL,65d75d08e09e67e025e8cd36,NULL,0,38.1663,45.4241
2393,65d76bb7e09e67e025e8cd4b,NULL,65d75d08e09e67e025e8cd36,NULL,0,40.153,47.425
2394,65d76c25e09e67e025e8cd4c,NULL,65d75d08e09e67e025e8cd36,NULL,0,38.2496,46.4641
2395,65d76ca3e09e67e025e8cd4d,NULL,65d75d08e09e67e025e8cd36,NULL,0,36.0802,40.933
2396,65d76d38e09e67e025e8cd4e,NULL,65d75d08e09e67e025e8cd36,NULL,0,53.8018,63.2768
2397,65d76dcae09e67e025e8cd4f,NULL,65d75d08e09e67e025e8cd36,NULL,0,46.3957,49.7948
2398,65d76e6de09e67e025e8cd50,NULL,65d75d08e09e67e025e8cd36,NULL,0,36.5844,42.8916
2399,65d76f01e09e67e025e8cd51,NULL,65d75d08e09e67e025e8cd36,NULL,0,44.6092,49.3398
2400,65d76f7ae09e67e025e8cd52,NULL,65d75d08e09e67e025e8cd36,NULL,0,42.1841,42.0865
2401,65d76ff5e09e67e025e8cd53,NULL,65d75d08e09e67e025e8cd36,NULL,0,38.2898,46.1568
2402,65d77069e09e67e025e8cd54,NULL,65d75d08e09e67e025e8cd36,NULL,0,38.927,47.793
2403,65d770fde09e67e025e8cd55,NULL,65d75d08e09e67e025e8cd36,NULL,0,38.8813,37.1703
2404,65d771a3e09e67e025e8cd5a,NULL,65d75d08e09e67e025e8cd36,NULL,0,18.7616,28.1251
2405,65d7725be09e67e025e8cd5b,NULL,65d75d08e09e67e025e8cd36,NULL,0,20.3677,28.7064
2406,65d772ffe09e67e025e8cd5c,NULL,65d75d08e09e67e025e8cd36,NULL,0,32.8011,35.3206
2407,65d773a1e09e67e025e8cd5d,NULL,65d75d08e09e67e025e8cd36,NULL,0,22.8177,30.9614
2408,65d77c78e09e67e025e8cd5e,NULL,65d75d08e09e67e025e8cd36,NULL,0,15.938,19.8513
2409,65d77d33e09e67e025e8cd5f,NULL,65d75d08e09e67e025e8cd36,NULL,0,9.44638,12.3629
2410,65d77ed6e09e67e025e8cd60,NULL,65d75d08e09e67e025e8cd36,NULL,0,26.9443,36.5133
